valid_time,latitude,longitude,number,expver,t2m,d2m,u10,v10,tp
2025-03-01 12:00:00,20.0,103.5,0,0001,296.99585,288.8994,0.5054321,1.5288696,0.0
2025-03-01 12:00:00,20.0,103.75,0,0001,297.39624,288.65137,0.28863525,1.9761353,0.0
2025-03-01 12:00:00,20.0,104.0,0,0001,296.92358,288.8037,0.48687744,1.7368774,0.0
2025-03-01 12:00:00,20.0,104.25,0,0001,297.29468,290.2705,0.23394775,1.5650024,0.0
2025-03-01 12:00:00,20.0,104.5,0,0001,297.48608,291.19824,-0.23773193,1.2661743,0.0
2025-03-01 12:00:00,20.0,104.75,0,0001,297.02905,293.07715,-1.052185,1.1646118,0.0
2025-03-01 12:00:00,20.0,105.0,0,0001,296.3474,294.40723,-1.4418335,1.104065,0.0
2025-03-01 12:00:00,20.0,105.25,0,0001,296.1892,294.05762,-1.8764038,1.5142212,0.0
2025-03-01 12:00:00,20.0,105.5,0,0001,296.22827,293.74512,-2.427185,2.447815,0.0
2025-03-01 12:00:00,20.0,105.75,0,0001,295.67163,293.7256,-2.2426147,3.0317993,0.0
2025-03-01 12:00:00,20.0,106.0,0,0001,294.66382,293.58887,-2.0287476,3.4849243,4.7683716e-07
2025-03-01 12:00:00,20.0,106.25,0,0001,293.55835,292.80957,-2.5316772,3.8530884,4.7683716e-06
2025-03-01 12:00:00,20.0,106.5,0,0001,293.15796,292.48145,-3.3744507,3.9644165,1.9073486e-06
2025-03-01 12:00:00,20.0,106.75,0,0001,293.8181,292.82715,-3.6088257,4.0181274,9.536743e-07
2025-03-01 12:00:00,20.0,107.0,0,0001,294.17163,292.96973,-3.7631226,3.574768,0.0
2025-03-01 12:00:00,20.0,107.25,0,0001,294.28687,292.9834,-3.8236694,3.24469,0.0
2025-03-01 12:00:00,20.0,107.5,0,0001,294.3689,293.01465,-3.59906,2.55719,0.0
2025-03-01 12:00:00,20.0,107.75,0,0001,294.52515,293.02832,-3.003357,1.8101196,0.0
2025-03-01 12:00:00,20.0,108.0,0,0001,294.7146,293.18262,-2.1859741,1.0435181,0.0
2025-03-01 12:00:00,20.0,108.25,0,0001,294.93335,293.49316,-1.2191772,0.21832275,0.0
2025-03-01 12:00:00,20.0,108.5,0,0001,294.88647,293.4619,-0.46429443,-0.75335693,0.0
2025-03-01 12:00:00,20.0,108.75,0,0001,294.531,293.07715,-1.4564819,-1.1234741,0.0
2025-03-01 12:00:00,20.0,109.0,0,0001,294.89233,292.88965,-2.8930054,-0.684021,0.0
2025-03-01 12:00:00,20.0,109.25,0,0001,295.4392,292.62988,-5.1674194,0.85406494,0.0
2025-03-01 12:00:00,20.0,109.5,0,0001,296.12866,292.2373,-6.4213257,2.4263306,0.0
2025-03-01 12:00:00,20.0,109.75,0,0001,295.85718,292.19043,-6.060974,2.9956665,0.0
2025-03-01 12:00:00,20.0,110.0,0,0001,295.57983,292.333,-5.1849976,3.0093384,0.0
2025-03-01 12:00:00,19.75,102.0,0,0001,301.07983,290.43262,0.8609009,1.7192993,0.0
2025-03-01 12:00:00,19.75,102.25,0,0001,299.9607,290.48145,0.38433838,1.86969,0.0
2025-03-01 12:00:00,19.75,102.5,0,0001,298.32007,290.8037,0.012268066,1.8169556,0.0
2025-03-01 12:00:00,19.75,102.75,0,0001,297.55444,291.02832,-0.38812256,1.5425415,0.0
2025-03-01 12:00:00,19.75,103.0,0,0001,297.35522,290.84473,-0.5092163,1.6724243,0.0
2025-03-01 12:00:00,19.75,103.25,0,0001,297.18726,289.57324,0.18707275,1.6099243,0.0
2025-03-01 12:00:00,19.75,103.5,0,0001,296.91382,289.3506,0.7564087,1.8560181,0.0
2025-03-01 12:00:00,19.75,103.75,0,0001,297.41382,289.44043,0.487854,1.7124634,0.0
2025-03-01 12:00:00,19.75,104.0,0,0001,296.8357,290.3662,0.24273682,1.822815,0.0
2025-03-01 12:00:00,19.75,104.25,0,0001,297.07788,292.04395,-0.45257568,1.7261353,0.0
2025-03-01 12:00:00,19.75,104.5,0,0001,297.21655,292.81934,-0.777771,1.3775024,0.0
2025-03-01 12:00:00,19.75,104.75,0,0001,296.92944,293.48926,-0.9389038,1.253479,0.0
2025-03-01 12:00:00,19.75,105.0,0,0001,296.4431,294.59668,-1.2279663,1.1587524,0.0
2025-03-01 12:00:00,19.75,105.25,0,0001,296.2068,294.15527,-1.3764038,1.2280884,0.0
2025-03-01 12:00:00,19.75,105.5,0,0001,296.29468,293.8213,-2.143982,2.1929321,0.0
2025-03-01 12:00:00,19.75,105.75,0,0001,295.54468,293.7705,-2.1625366,2.99469,0.0
2025-03-01 12:00:00,19.75,106.0,0,0001,293.5896,292.9209,-2.4799194,4.121643,1.9073486e-06
2025-03-01 12:00:00,19.75,106.25,0,0001,293.41968,292.75488,-2.8832397,4.592346,2.3841858e-06
2025-03-01 12:00:00,19.75,106.5,0,0001,293.9607,292.9463,-3.1713257,4.7544556,9.536743e-07
2025-03-01 12:00:00,19.75,106.75,0,0001,294.63843,293.32715,-3.4281616,4.9663696,0.0
2025-03-01 12:00:00,19.75,107.0,0,0001,295.07397,293.583,-3.69281,5.248596,0.0
2025-03-01 12:00:00,19.75,107.25,0,0001,295.22046,293.64355,-3.784607,5.0044556,0.0
2025-03-01 12:00:00,19.75,107.5,0,0001,295.34155,293.62988,-3.3930054,4.8794556,0.0
2025-03-01 12:00:00,19.75,107.75,0,0001,295.41772,293.62402,-2.6801147,4.0933228,0.0
2025-03-01 12:00:00,19.75,108.0,0,0001,295.531,293.71973,-1.7767944,2.8901978,0.0
2025-03-01 12:00:00,19.75,108.25,0,0001,295.60718,293.84473,-0.82562256,1.2935181,0.0
2025-03-01 12:00:00,19.75,108.5,0,0001,295.45483,293.63965,0.1987915,0.06402588,0.0
2025-03-01 12:00:00,19.75,108.75,0,0001,295.0193,293.5752,0.96539307,-1.3793335,0.0
2025-03-01 12:00:00,19.75,109.0,0,0001,295.4978,293.4248,-0.152771,-1.0492554,0.0
2025-03-01 12:00:00,19.75,109.25,0,0001,297.0681,292.83887,-2.0805054,0.38824463,0.0
2025-03-01 12:00:00,19.75,109.5,0,0001,298.24194,292.3213,-3.5219116,2.0151978,0.0
2025-03-01 12:00:00,19.75,109.75,0,0001,297.15796,292.12012,-4.0805054,3.0376587,0.0
2025-03-01 12:00:00,19.75,110.0,0,0001,296.79272,292.2744,-3.2494507,3.2114868,0.0
2025-03-01 12:00:00,19.5,102.0,0,0001,300.6521,290.0459,0.37750244,1.9351196,0.0
2025-03-01 12:00:00,19.5,102.25,0,0001,298.615,290.9287,-0.08050537,1.4614868,0.0
2025-03-01 12:00:00,19.5,102.5,0,0001,297.14624,291.0537,-0.41351318,1.5689087,0.0
2025-03-01 12:00:00,19.5,102.75,0,0001,296.0232,290.73535,-0.22991943,2.0083618,0.0
2025-03-01 12:00:00,19.5,103.0,0,0001,295.65015,290.5752,-0.05706787,2.0376587,0.0
2025-03-01 12:00:00,19.5,103.25,0,0001,295.29468,289.96973,0.10992432,2.2739868,0.0
2025-03-01 12:00:00,19.5,103.5,0,0001,296.2556,290.19238,0.5298462,2.1616821,0.0
2025-03-01 12:00:00,19.5,103.75,0,0001,296.2068,290.5752,0.5249634,1.4976196,0.0
2025-03-01 12:00:00,19.5,104.0,0,0001,296.93726,293.29004,-0.03265381,1.1870728,0.0
2025-03-01 12:00:00,19.5,104.25,0,0001,297.03882,294.208,-1.1625366,1.2017212,0.0
2025-03-01 12:00:00,19.5,104.5,0,0001,297.906,294.71582,-1.7514038,1.065979,0.0
2025-03-01 12:00:00,19.5,104.75,0,0001,297.5017,294.93848,-1.7572632,1.0874634,0.0
2025-03-01 12:00:00,19.5,105.0,0,0001,296.48218,294.68652,-1.7836304,1.2925415,4.7683716e-07
2025-03-01 12:00:00,19.5,105.25,0,0001,296.47632,294.14746,-1.8187866,1.5620728,4.7683716e-07
2025-03-01 12:00:00,19.5,105.5,0,0001,296.2224,293.72168,-1.9457397,2.0464478,0.0
2025-03-01 12:00:00,19.5,105.75,0,0001,295.5017,293.81348,-1.8363647,2.5991821,0.0
2025-03-01 12:00:00,19.5,106.0,0,0001,293.79077,293.09082,-2.7582397,4.407776,4.7683716e-07
2025-03-01 12:00:00,19.5,106.25,0,0001,293.92358,293.07715,-3.168396,5.1694946,9.536743e-07
2025-03-01 12:00:00,19.5,106.5,0,0001,294.5056,293.31934,-3.489685,5.3550415,4.7683716e-07
2025-03-01 12:00:00,19.5,106.75,0,0001,295.0857,293.69434,-3.8822632,5.802307,0.0
2025-03-01 12:00:00,19.5,107.0,0,0001,295.49976,293.90137,-4.1498413,6.3198853,0.0
2025-03-01 12:00:00,19.5,107.25,0,0001,295.71655,293.8877,-4.182068,6.6870728,0.0
2025-03-01 12:00:00,19.5,107.5,0,0001,295.8435,293.89355,-3.8099976,6.8286743,0.0
2025-03-01 12:00:00,19.5,107.75,0,0001,295.9978,293.89355,-2.7611694,6.6763306,0.0
2025-03-01 12:00:00,19.5,108.0,0,0001,296.32593,294.16113,-1.5697632,5.764221,0.0
2025-03-01 12:00:00,19.5,108.25,0,0001,296.50952,294.3213,-0.39300537,3.5015259,0.0
2025-03-01 12:00:00,19.5,108.5,0,0001,296.3689,294.09473,0.9360962,0.7505493,0.0
2025-03-01 12:00:00,19.5,108.75,0,0001,295.74585,294.12402,2.0776978,-1.027771,0.0
2025-03-01 12:00:00,19.5,109.0,0,0001,296.24976,293.8545,1.7896118,-0.9281616,0.0
2025-03-01 12:00:00,19.5,109.25,0,0001,297.64624,293.1084,-0.06390381,0.52593994,0.0
2025-03-01 12:00:00,19.5,109.5,0,0001,297.66772,292.28613,-2.0707397,1.6870728,0.0
2025-03-01 12:00:00,19.5,109.75,0,0001,296.25757,292.19238,-3.4057007,2.5855103,0.0
2025-03-01 12:00:00,19.5,110.0,0,0001,295.89233,292.37207,-2.9310913,3.190979,0.0
2025-03-01 12:00:00,19.25,102.0,0,0001,300.0818,290.74707,-0.277771,2.1480103,0.0
2025-03-01 12:00:00,19.25,102.25,0,0001,298.1931,291.35645,-0.49945068,1.5093384,0.0
2025-03-01 12:00:00,19.25,102.5,0,0001,296.90015,291.46973,-0.5853882,1.3843384,0.0
2025-03-01 12:00:00,19.25,102.75,0,0001,295.49976,291.03223,-0.21429443,1.8423462,0.0
2025-03-01 12:00:00,19.25,103.0,0,0001,294.29077,290.40918,0.19781494,1.9653931,0.0
2025-03-01 12:00:00,19.25,103.25,0,0001,293.96655,289.7119,-0.016052246,2.0894165,0.0
2025-03-01 12:00:00,19.25,103.5,0,0001,294.91382,291.39355,-0.4232788,2.0444946,0.0
2025-03-01 12:00:00,19.25,103.75,0,0001,295.14233,291.20215,0.5327759,1.7730103,0.0
2025-03-01 12:00:00,19.25,104.0,0,0001,294.06616,292.44043,0.5786743,1.2651978,0.0
2025-03-01 12:00:00,19.25,104.25,0,0001,296.4685,294.44238,-0.9857788,0.7349243,0.0
2025-03-01 12:00:00,19.25,104.5,0,0001,298.77124,295.6123,-2.0385132,0.33648682,0.0
2025-03-01 12:00:00,19.25,104.75,0,0001,298.29272,295.73926,-2.3637085,0.27496338,0.0
2025-03-01 12:00:00,19.25,105.0,0,0001,296.61694,295.0537,-2.3822632,0.53375244,1.4305115e-06
2025-03-01 12:00:00,19.25,105.25,0,0001,296.31226,294.01465,-2.1869507,0.8687134,3.33786e-06
2025-03-01 12:00:00,19.25,105.5,0,0001,296.1521,293.80566,-2.2767944,1.2866821,0.0
2025-03-01 12:00:00,19.25,105.75,0,0001,295.67944,294.02246,-2.5512085,2.5767212,0.0
2025-03-01 12:00:00,19.25,106.0,0,0001,294.1931,293.24316,-3.3451538,4.6939087,9.536743e-07
2025-03-01 12:00:00,19.25,106.25,0,0001,294.17358,293.21973,-3.652771,5.7573853,4.7683716e-07
2025-03-01 12:00:00,19.25,106.5,0,0001,294.74194,293.6045,-3.8305054,6.2192993,0.0
2025-03-01 12:00:00,19.25,106.75,0,0001,295.39038,294.0088,-4.2767944,6.576721,0.0
2025-03-01 12:00:00,19.25,107.0,0,0001,295.7439,294.11816,-4.800232,7.059143,0.0
2025-03-01 12:00:00,19.25,107.25,0,0001,295.8435,294.0088,-4.9691772,7.574768,0.0
2025-03-01 12:00:00,19.25,107.5,0,0001,296.0271,293.95215,-4.5404663,7.9155884,0.0
2025-03-01 12:00:00,19.25,107.75,0,0001,296.3806,293.91504,-3.5922241,8.02887,0.0
2025-03-01 12:00:00,19.25,108.0,0,0001,296.54858,294.0127,-2.4769897,8.024963,0.0
2025-03-01 12:00:00,19.25,108.25,0,0001,297.04077,294.43848,-0.91448975,6.3189087,0.0
2025-03-01 12:00:00,19.25,108.5,0,0001,297.38647,295.0205,0.101135254,3.0054321,0.0
2025-03-01 12:00:00,19.25,108.75,0,0001,297.07007,294.69043,0.5454712,0.07672119,0.0
2025-03-01 12:00:00,19.25,109.0,0,0001,296.58374,293.40527,1.3286743,-0.62249756,0.0
2025-03-01 12:00:00,19.25,109.25,0,0001,296.11304,292.47168,0.94781494,0.56500244,0.0
2025-03-01 12:00:00,19.25,109.5,0,0001,295.5896,292.2334,-0.65960693,1.6382446,0.0
2025-03-01 12:00:00,19.25,109.75,0,0001,295.0818,292.0498,-1.6791382,1.6958618,0.0
2025-03-01 12:00:00,19.25,110.0,0,0001,294.91968,292.30762,-2.1068726,2.597229,0.0
2025-03-01 12:00:00,19.0,102.0,0,0001,301.47046,293.38574,-1.0736694,1.7026978,0.0
2025-03-01 12:00:00,19.0,102.25,0,0001,300.38257,293.99902,-1.3656616,1.2007446,0.0
2025-03-01 12:00:00,19.0,102.5,0,0001,299.14233,293.833,-1.3392944,0.8501587,0.0
2025-03-01 12:00:00,19.0,102.75,0,0001,297.26343,293.06738,-0.6586304,1.02594,0.0
2025-03-01 12:00:00,19.0,103.0,0,0001,295.87085,291.9873,0.32086182,1.2935181,0.0
2025-03-01 12:00:00,19.0,103.25,0,0001,296.07983,291.9912,0.28961182,0.972229,0.0
2025-03-01 12:00:00,19.0,103.5,0,0001,297.90405,293.76074,-1.3099976,0.80914307,0.0
2025-03-01 12:00:00,19.0,103.75,0,0001,299.04468,292.15137,-0.47601318,0.94781494,0.0
2025-03-01 12:00:00,19.0,104.0,0,0001,296.17554,291.90723,0.9312134,1.2554321,0.0
2025-03-01 12:00:00,19.0,104.25,0,0001,297.51147,291.37402,0.6304321,1.5435181,0.0
2025-03-01 12:00:00,19.0,104.5,0,0001,298.85327,291.7588,-0.48284912,1.0220337,0.0
2025-03-01 12:00:00,19.0,104.75,0,0001,298.1892,294.1123,-1.5258179,0.2642212,1.9073486e-06
2025-03-01 12:00:00,19.0,105.0,0,0001,297.12476,295.68652,-1.9213257,0.003479004,3.33786e-06
2025-03-01 12:00:00,19.0,105.25,0,0001,296.73413,294.36035,-1.934021,0.09820557,4.7683716e-07
2025-03-01 12:00:00,19.0,105.5,0,0001,296.32007,294.03613,-2.7601929,0.90289307,9.536743e-07
2025-03-01 12:00:00,19.0,105.75,0,0001,294.09546,293.08496,-3.5619507,2.9741821,9.536743e-07
2025-03-01 12:00:00,19.0,106.0,0,0001,294.18726,293.2295,-4.3236694,5.5200806,0.0
2025-03-01 12:00:00,19.0,106.25,0,0001,294.281,293.26465,-4.3275757,6.4214478,0.0
2025-03-01 12:00:00,19.0,106.5,0,0001,294.87866,293.68652,-4.3373413,6.8482056,0.0
2025-03-01 12:00:00,19.0,106.75,0,0001,295.52124,294.1084,-4.7904663,7.1558228,0.0
2025-03-01 12:00:00,19.0,107.0,0,0001,295.9021,294.2998,-5.4105835,7.3931274,0.0
2025-03-01 12:00:00,19.0,107.25,0,0001,296.0193,294.25293,-5.616638,7.646057,0.0
2025-03-01 12:00:00,19.0,107.5,0,0001,296.1228,294.19043,-5.2269897,7.8286743,0.0
2025-03-01 12:00:00,19.0,107.75,0,0001,296.35718,294.23926,-4.654724,8.115784,0.0
2025-03-01 12:00:00,19.0,108.0,0,0001,296.41577,294.1963,-4.007263,8.393127,0.0
2025-03-01 12:00:00,19.0,108.25,0,0001,297.33374,294.29395,-2.8217163,8.155823,0.0
2025-03-01 12:00:00,19.0,108.5,0,0001,298.1931,294.43652,-1.9408569,5.7837524,0.0
2025-03-01 12:00:00,19.0,108.75,0,0001,297.6267,292.00488,-1.2543335,2.3511353,0.0
2025-03-01 12:00:00,19.0,109.0,0,0001,296.32007,290.7959,-0.809021,1.18219,0.0
2025-03-01 12:00:00,19.0,109.25,0,0001,295.16187,290.56543,-0.47698975,1.1929321,0.0
2025-03-01 12:00:00,19.0,109.5,0,0001,294.48022,290.5713,-0.6117554,1.300354,0.0
2025-03-01 12:00:00,19.0,109.75,0,0001,293.76538,291.3291,-0.637146,1.4292603,0.0
2025-03-01 12:00:00,19.0,110.0,0,0001,294.2556,292.02246,-0.88323975,2.2505493,0.0
2025-03-01 12:00:00,18.75,102.0,0,0001,302.3181,294.8662,-0.9515991,1.3833618,0.0
2025-03-01 12:00:00,18.75,102.25,0,0001,302.1267,296.19434,-1.1820679,0.9517212,0.0
2025-03-01 12:00:00,18.75,102.5,0,0001,301.30835,296.71387,-1.1674194,0.46636963,0.0
2025-03-01 12:00:00,18.75,102.75,0,0001,300.4353,295.6162,-0.8890991,0.3081665,0.0
2025-03-01 12:00:00,18.75,103.0,0,0001,299.2849,292.87598,-0.28753662,0.5425415,0.0
2025-03-01 12:00:00,18.75,103.25,0,0001,297.85718,294.74707,0.4956665,0.4517212,0.0
2025-03-01 12:00:00,18.75,103.5,0,0001,300.7556,296.16895,-0.91741943,-0.20452881,0.0
2025-03-01 12:00:00,18.75,103.75,0,0001,302.906,293.9834,-0.3842163,-0.27972412,0.0
2025-03-01 12:00:00,18.75,104.0,0,0001,301.85132,292.18262,0.52593994,-0.15472412,0.0
2025-03-01 12:00:00,18.75,104.25,0,0001,300.05054,291.62598,0.7632446,0.69488525,0.0
2025-03-01 12:00:00,18.75,104.5,0,0001,298.14233,290.55957,0.894104,1.6900024,0.0
2025-03-01 12:00:00,18.75,104.75,0,0001,297.35718,292.52637,0.012268066,1.0239868,9.536743e-07
2025-03-01 12:00:00,18.75,105.0,0,0001,297.02124,295.7998,-1.2611694,-0.44573975,2.2888184e-05
2025-03-01 12:00:00,18.75,105.25,0,0001,296.9568,295.88184,-1.8070679,-0.6137085,5.1021576e-05
2025-03-01 12:00:00,18.75,105.5,0,0001,296.70483,294.59277,-2.0932007,0.124572754,0.0
2025-03-01 12:00:00,18.75,105.75,0,0001,295.80444,293.97754,-3.4984741,2.2114868,0.0
2025-03-01 12:00:00,18.75,106.0,0,0001,294.48218,293.26855,-4.7650757,5.409729,0.0
2025-03-01 12:00:00,18.75,106.25,0,0001,294.49976,293.4502,-4.744568,7.0825806,0.0
2025-03-01 12:00:00,18.75,106.5,0,0001,295.13843,293.9287,-4.739685,7.4194946,0.0
2025-03-01 12:00:00,18.75,106.75,0,0001,295.6521,294.27832,-5.1693726,7.4575806,0.0
2025-03-01 12:00:00,18.75,107.0,0,0001,295.98218,294.43457,-5.78656,7.550354,0.0
2025-03-01 12:00:00,18.75,107.25,0,0001,296.1189,294.4795,-6.1801147,7.4751587,0.0
2025-03-01 12:00:00,18.75,107.5,0,0001,296.20483,294.4834,-6.034607,7.545471,0.0
2025-03-01 12:00:00,18.75,107.75,0,0001,296.29663,294.32324,-5.958435,7.815979,0.0
2025-03-01 12:00:00,18.75,108.0,0,0001,296.3474,294.19824,-5.5424194,7.9448853,0.0
2025-03-01 12:00:00,18.75,108.25,0,0001,296.86108,294.26855,-5.0512085,8.158752,0.0
2025-03-01 12:00:00,18.75,108.5,0,0001,297.02124,293.96777,-4.345154,6.979065,0.0
2025-03-01 12:00:00,18.75,108.75,0,0001,296.8396,292.2119,-2.9320679,3.5806274,0.0
2025-03-01 12:00:00,18.75,109.0,0,0001,295.71655,291.16504,-1.4672241,1.5054321,0.0
2025-03-01 12:00:00,18.75,109.25,0,0001,294.57397,290.83496,-0.96429443,1.1860962,0.0
2025-03-01 12:00:00,18.75,109.5,0,0001,293.92163,290.75098,-0.684021,1.050354,0.0
2025-03-01 12:00:00,18.75,109.75,0,0001,293.45874,291.28223,-0.5717163,1.2310181,0.0
2025-03-01 12:00:00,18.75,110.0,0,0001,293.66187,292.0791,-0.574646,1.4400024,0.0
2025-03-01 12:00:00,18.5,102.0,0,0001,302.2693,295.06348,-0.6400757,1.9624634,0.0
2025-03-01 12:00:00,18.5,102.25,0,0001,302.115,296.09473,-0.8890991,1.4859009,6.914139e-05
2025-03-01 12:00:00,18.5,102.5,0,0001,301.75757,296.93457,-1.1117554,1.1255493,6.914139e-05
2025-03-01 12:00:00,18.5,102.75,0,0001,300.87866,295.9756,-0.9291382,1.1362915,0.0
2025-03-01 12:00:00,18.5,103.0,0,0001,301.08765,295.13574,-0.3012085,0.79351807,0.0
2025-03-01 12:00:00,18.5,103.25,0,0001,301.6892,295.09863,0.50445557,0.5366821,0.0
2025-03-01 12:00:00,18.5,103.5,0,0001,301.04272,296.13965,0.124572754,-0.34320068,0.0
2025-03-01 12:00:00,18.5,103.75,0,0001,302.99976,294.66895,-0.009216309,-0.68499756,0.0
2025-03-01 12:00:00,18.5,104.0,0,0001,303.17944,293.2412,0.24371338,-0.5541382,0.0
2025-03-01 12:00:00,18.5,104.25,0,0001,302.4568,291.53613,0.8843384,-0.21722412,0.0
2025-03-01 12:00:00,18.5,104.5,0,0001,299.80835,290.70996,1.1997681,0.86383057,0.0
2025-03-01 12:00:00,18.5,104.75,0,0001,298.38257,290.5205,1.4360962,1.1519165,0.0
2025-03-01 12:00:00,18.5,105.0,0,0001,298.531,292.64746,0.4644165,0.031799316,2.1457672e-05
2025-03-01 12:00:00,18.5,105.25,0,0001,298.35522,295.08496,-1.1703491,-0.57366943,2.1457672e-05
2025-03-01 12:00:00,18.5,105.5,0,0001,297.17163,295.99512,-1.6517944,-0.20550537,0.0
2025-03-01 12:00:00,18.5,105.75,0,0001,296.86304,294.9463,-2.8324585,1.3794556,0.0
2025-03-01 12:00:00,18.5,106.0,0,0001,294.9646,293.53027,-4.791443,4.440979,0.0
2025-03-01 12:00:00,18.5,106.25,0,0001,294.60327,293.4463,-4.9242554,6.465393,0.0
2025-03-01 12:00:00,18.5,106.5,0,0001,295.16187,293.95215,-4.9535522,7.8462524,4.7683716e-07
2025-03-01 12:00:00,18.5,106.75,0,0001,295.72632,294.34277,-5.369568,7.7388306,0.0
2025-03-01 12:00:00,18.5,107.0,0,0001,296.04077,294.53027,-5.9174194,7.164612,0.0
2025-03-01 12:00:00,18.5,107.25,0,0001,296.1443,294.56934,-6.2904663,6.972229,0.0
2025-03-01 12:00:00,18.5,107.5,0,0001,296.1892,294.5537,-6.5844116,6.9214478,0.0
2025-03-01 12:00:00,18.5,107.75,0,0001,296.27124,294.4834,-6.663513,7.0776978,0.0
2025-03-01 12:00:00,18.5,108.0,0,0001,296.27905,294.29004,-6.737732,7.086487,0.0
2025-03-01 12:00:00,18.5,108.25,0,0001,296.51343,294.28027,-6.8900757,7.144104,0.0
2025-03-01 12:00:00,18.5,108.5,0,0001,296.6521,294.05566,-6.8392944,6.3413696,0.0
2025-03-01 12:00:00,18.5,108.75,0,0001,296.51733,293.69238,-5.559021,4.3198853,0.0
2025-03-01 12:00:00,18.5,109.0,0,0001,295.85327,292.4873,-3.793396,2.1255493,0.0
2025-03-01 12:00:00,18.5,109.25,0,0001,295.45288,291.73926,-2.1791382,0.972229,0.0
2025-03-01 12:00:00,18.5,109.5,0,0001,294.7146,291.65918,-1.7142944,0.6958618,0.0
2025-03-01 12:00:00,18.5,109.75,0,0001,294.80444,292.81152,-1.2269897,0.45074463,0.0
2025-03-01 12:00:00,18.5,110.0,0,0001,294.8357,293.8955,-1.3822632,0.49371338,0.0
2025-03-01 12:00:00,18.25,102.0,0,0001,301.77515,295.19043,-0.27386475,2.1880493,0.0
2025-03-01 12:00:00,18.25,102.25,0,0001,302.40015,295.80762,-0.6449585,1.9282837,0.0
2025-03-01 12:00:00,18.25,102.5,0,0001,302.04858,296.65137,-0.8695679,1.5698853,0.0
2025-03-01 12:00:00,18.25,102.75,0,0001,302.7224,296.77246,-0.57855225,1.2417603,0.0
2025-03-01 12:00:00,18.25,103.0,0,0001,303.56616,295.88965,0.19488525,0.7476196,0.0
2025-03-01 12:00:00,18.25,103.25,0,0001,304.031,295.12598,0.7085571,-0.33636475,0.0
2025-03-01 12:00:00,18.25,103.5,0,0001,301.6267,295.72363,0.89312744,-1.1088257,0.0
2025-03-01 12:00:00,18.25,103.75,0,0001,302.37476,295.02832,0.54351807,-1.3129272,0.0
2025-03-01 12:00:00,18.25,104.0,0,0001,302.44702,294.2998,-0.050231934,-0.92523193,0.0
2025-03-01 12:00:00,18.25,104.25,0,0001,301.87476,292.8994,0.35894775,-0.6293335,0.0
2025-03-01 12:00:00,18.25,104.5,0,0001,303.19116,290.98926,0.8921509,-0.28851318,0.0
2025-03-01 12:00:00,18.25,104.75,0,0001,301.77515,290.78613,1.1362915,0.005432129,0.0
2025-03-01 12:00:00,18.25,105.0,0,0001,298.8689,290.1963,1.3423462,0.81207275,0.0
2025-03-01 12:00:00,18.25,105.25,0,0001,298.1228,291.71973,-0.018981934,0.46051025,0.0
2025-03-01 12:00:00,18.25,105.5,0,0001,297.50366,295.44434,-1.2055054,-0.029724121,0.0
2025-03-01 12:00:00,18.25,105.75,0,0001,297.0974,295.84473,-1.8041382,0.94488525,0.0
2025-03-01 12:00:00,18.25,106.0,0,0001,296.1443,294.42676,-3.5795288,3.0210571,0.0
2025-03-01 12:00:00,18.25,106.25,0,0001,295.4021,293.79785,-4.1117554,4.677307,0.0
2025-03-01 12:00:00,18.25,106.5,0,0001,295.4939,294.06934,-4.393982,6.5317993,4.7683716e-07
2025-03-01 12:00:00,18.25,106.75,0,0001,295.6521,294.2998,-5.3930054,7.6743774,0.0
2025-03-01 12:00:00,18.25,107.0,0,0001,295.9685,294.48926,-5.9457397,7.1030884,0.0
2025-03-01 12:00:00,18.25,107.25,0,0001,296.115,294.542,-6.552185,6.550354,0.0
2025-03-01 12:00:00,18.25,107.5,0,0001,296.16187,294.5244,-6.8637085,6.4683228,0.0
2025-03-01 12:00:00,18.25,107.75,0,0001,296.30444,294.59473,-6.9730835,6.2183228,0.0
2025-03-01 12:00:00,18.25,108.0,0,0001,296.32983,294.4795,-7.4174194,6.224182,0.0
2025-03-01 12:00:00,18.25,108.25,0,0001,296.41187,294.4131,-7.5199585,5.889221,0.0
2025-03-01 12:00:00,18.25,108.5,0,0001,296.49585,294.37988,-7.956482,5.309143,0.0
2025-03-01 12:00:00,18.25,108.75,0,0001,296.41577,294.15137,-7.110779,3.6792603,0.0
2025-03-01 12:00:00,18.25,109.0,0,0001,296.22437,294.1709,-6.333435,2.4273071,0.0
2025-03-01 12:00:00,18.25,109.25,0,0001,295.82202,293.4287,-4.7230835,1.2700806,0.0
2025-03-01 12:00:00,18.25,109.5,0,0001,295.54663,293.46387,-3.6098022,0.31500244,0.0
2025-03-01 12:00:00,18.25,109.75,0,0001,295.62866,294.41895,-2.9974976,0.034729004,0.0
2025-03-01 12:00:00,18.25,110.0,0,0001,295.86304,294.82715,-2.7914429,0.2642212,0.0
2025-03-01 12:00:00,18.0,102.0,0,0001,301.8318,294.63184,0.34625244,1.8823853,0.0
2025-03-01 12:00:00,18.0,102.25,0,0001,302.45483,295.24707,-0.023864746,1.6216431,0.0
2025-03-01 12:00:00,18.0,102.5,0,0001,303.1853,295.66895,-0.43597412,0.80133057,0.0
2025-03-01 12:00:00,18.0,102.75,0,0001,303.8689,295.78418,-0.1449585,0.46539307,0.0
2025-03-01 12:00:00,18.0,103.0,0,0001,303.92358,295.9619,0.5679321,-0.44378662,0.0
